downstep	lexical_tone	ip_boundary	vowel_number_in_utterance	phone_label	text_name	word_label	utterance_label	utterance_num_within_text
	L		4	a	sxw-T0138-texts-un	dawavi	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	Ø		5	a	sxw-T0138-texts-un	dawavi	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	L		6	i	sxw-T0138-texts-un	dawavi	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	H		7	e	sxw-T0138-texts-un	egbe	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	H		8	e	sxw-T0138-texts-un	egbe	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	Ø		9	ɔ	sxw-T0138-texts-un	tɔ	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	Ø	top%	10	e	sxw-T0138-texts-un	je	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	H		11	i	sxw-T0138-texts-un	mi	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	Ø		12	ɔ	sxw-T0138-texts-un	nɔ	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
!	H		13	e	sxw-T0138-texts-un	wle	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	Ø		14	o	sxw-T0138-texts-un	objo	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	L		15	o	sxw-T0138-texts-un	objo	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	Ø		16	a	sxw-T0138-texts-un	na	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	Ø	%	17	e	sxw-T0138-texts-un	je	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	H		18	a	sxw-T0138-texts-un	a	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	Ø		19	o	sxw-T0138-texts-un	bo	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	L		20	o	sxw-T0138-texts-un	do	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	L		21	i	sxw-T0138-texts-un	vivi	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	H		22	i	sxw-T0138-texts-un	vivi	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	Ø		23	e	sxw-T0138-texts-un	je	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
!	H	%	24	u	sxw-T0138-texts-un	wu	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	H		25	a	sxw-T0138-texts-un	a	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	Ø		26	o	sxw-T0138-texts-un	bo	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
!	H		27	e	sxw-T0138-texts-un	kpeŋu	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	Ø		28	u	sxw-T0138-texts-un	kpeŋu	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	L		29	o	sxw-T0138-texts-un	do	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	Ø		30	e	sxw-T0138-texts-un	je	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	H	utt%	31	u	sxw-T0138-texts-un	wu	e nã nã dãwavi egbe tɔ̃ je mĩ nɔ̃ wle objo nã je a bo do vivi je wu a bo kpeŋũ do je wu	12
	H		1	e	sxw-T0138-texts-un	ɖe	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		2	e	sxw-T0138-texts-un	je	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		3	e	sxw-T0138-texts-un	le	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		4	o	sxw-T0138-texts-un	oɦja	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	L		5	a	sxw-T0138-texts-un	oɦja	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	H		6	e	sxw-T0138-texts-un	ɖe	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		7	ɛ	sxw-T0138-texts-un	mɛ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø	%	8	ɛ	sxw-T0138-texts-un	wɛ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	L		9	a	sxw-T0138-texts-un	alo	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	H		10	o	sxw-T0138-texts-un	alo	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
!	H		11	i	sxw-T0138-texts-un	mi	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	H		12	ɔ	sxw-T0138-texts-un	kpɔ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		13	e	sxw-T0138-texts-un	le	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		14	a	sxw-T0138-texts-un	na	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		15	i	sxw-T0138-texts-un	ni	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		16	ɔ	sxw-T0138-texts-un	nɔ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		17	ɛ	sxw-T0138-texts-un	mɛ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
!	H		18	e	sxw-T0138-texts-un	etɔ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		19	ɔ	sxw-T0138-texts-un	etɔ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø	%	20	e	sxw-T0138-texts-un	le	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	H		21	e	sxw-T0138-texts-un	e	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	H		22	a	sxw-T0138-texts-un	va	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		23	o	sxw-T0138-texts-un	oda	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	L		24	a	sxw-T0138-texts-un	oda	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		25	ɛ	sxw-T0138-texts-un	mɛ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	H		26	e	sxw-T0138-texts-un	egbe	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	H		27	e	sxw-T0138-texts-un	egbe	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	HL		28	ɔ	sxw-T0138-texts-un	ɔ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	H		29	ɔ	sxw-T0138-texts-un	kpɔ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		30	o	sxw-T0138-texts-un	onu	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
!	H		31	u	sxw-T0138-texts-un	onu	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		32	o	sxw-T0138-texts-un	bo	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø	%	33	u	sxw-T0138-texts-un	ɖu	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	H		34	i	sxw-T0138-texts-un	mi	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		35	ɔ	sxw-T0138-texts-un	nɔ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	L		36	o	sxw-T0138-texts-un	do	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		37	a	sxw-T0138-texts-un	alɔ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		38	ɔ	sxw-T0138-texts-un	alɔ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		39	o	sxw-T0138-texts-un	ogo	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	L		40	o	sxw-T0138-texts-un	ogo	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		41	ɛ	sxw-T0138-texts-un	mɛ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		42	ɔ	sxw-T0138-texts-un	nɔ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	H		43	a	sxw-T0138-texts-un	na	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		44	o	sxw-T0138-texts-un	oɦo	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	L		45	o	sxw-T0138-texts-un	oɦo	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø	%	46	e	sxw-T0138-texts-un	je	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		47	e	sxw-T0138-texts-un	je	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		48	ɔ	sxw-T0138-texts-un	nɔ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
	Ø		49	ɔ	sxw-T0138-texts-un	xɔ	ɖe je le oɦjã ɖe mɛ wɛ alo mĩ kpɔ̃ le nã nĩ nɔ̃ mɛ̃ etɔ̃ le e va odã mɛ̃ egbe ɔ̃ kpɔ̃ onũ bo ɖu mĩ nɔ̃ do alɔ ogo mɛ̃ nɔ̃ nã oɦo je je nɔ̃ xɔ onũ ɖu wɛ je ɔ̃ nɔ̃ mɔ̃ le vivɛsise mɛ	13
